Nama_Hotel,Rating,Image,Latitude,Longitude
OYO Homes 90996 Desa Wisata Pulesari Syariah,"4,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WIKaayThn7x_qEZLjMK7PuKTVXAkQItKyjL6ZoIRVnWf5z9Zfsl9UUdlkVnWzfvJlhkxnI6piTDcuhsI0UCxNFOyyQKr8L93V6-I1riigtJQhWLEXMcKWl2rhNklVT5kDgTuR8Jad5ZeXWESHAQSv6p9bCFv4xWCbk6TywG6R9szAeLWeMQ5uJt=w138-h92-k-no,-7.625881,110.371698
Penginapan Yudhistira,"5,0",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mxTzCYlBADxr0oIFgbdH_w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=145.25719&pitch=0&thumbfov=100,-8.025383,110.3348561
Global House Syariah,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WLZPscpYekyWjzL87YEjursDlJRTwYSH4La1ng-iPHC39J9bvGjkErDJXAmVj08Oj-9rFoxA3HBf85SYPLR-3fD-omAsUL6cwOJP0mWdc1LNsxU5Ww0zInBU9JaSzk5FRCOHFZdOdJzjqmxv5pjPXSzqb7Cy6jGow0qMc5jDFAg_gQiP46eYGY=w122-h92-k-no,-7.7115763,110.3573299
Omah Bogem Homestay Syariah,"4,4",https://lh5.googleusercontent.com/p/AF1QipOtzd4rtHd3WeDa_njmDiwCn05haTQ08rQCLZCF=w138-h92-k-no,-7.7540264,110.4836876
Villa Gunung Purba View,"4,5",https://lh5.googleusercontent.com/p/AF1QipP2x6uU-B6Wmlvbje1XbGxJ-aJFJG4d6QnimrkI=w163-h92-k-no,-7.83956,110.5201994
Griya Gayatri Monjali,"4,1",https://lh5.googleusercontent.com/p/AF1QipNG1fz88ytI95VGiPBS4R1FTuUHgByCIT284bmV=w122-h92-k-no,-7.7519544,110.3717251
Waithozz,"4,3",https://lh5.googleusercontent.com/p/AF1QipPL2RG5-X_qbSsjDcWjhIBthLpNcS-ziSEXC6k=w122-h92-k-no,-7.7357011,110.3424331
Joglo Manggisan penginapan syariah,"4,7",https://lh5.googleusercontent.com/p/AF1QipMeYkEPDTYfadg5dsOJiCrwRM06oztPJdi00xkh=w138-h92-k-no,-7.8325212,110.4124306
YezYezYez Yogyakarta,"4,5",https://lh5.googleusercontent.com/p/AF1QipOzh1P_im-Oi79eMqH2DxbzXw2v1p_9baW1bGhP=w80-h173-k-no,-7.8180361,110.3699946
Penginapan Rudi,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WL0-WB0lQBn7Qu7vKI9Vnlt8Fk8PVFg_qTWkjROOQolq9Z9c9FJHrMfjcoL-cNX3SRoOSLeIUaM_UM2HxBFimqv_mlF6MoZxrK0HnNPyA_VVJZ9dcb5NNcsA8CTx8qRkcLZmfWGYG8uhNZ4xKSLBali7ZOatjZOZ-gvSF2MzVunDvu2iII3_iBIKg=w175-h92-k-no,-7.8775176,110.4551504
SPOT ON 92044 El Shaddai Guest House,"2,7",https://lh5.googleusercontent.com/p/AF1QipPxjdB9UVp9_zak6b9B7ume3ocrEYWM1kTr9Xxw=w137-h92-k-no,-7.8943295,110.0550041
Rumah Singgah Peziarah Ganjuran,"4,1",https://lh5.googleusercontent.com/p/AF1QipOAacKnZ9BCJkP1goLRDhLfo8kyAU2TbgyM4uWV=w163-h92-k-no,-7.9281094,110.3214979
Kona Backpacker Room,"4,1",https://lh5.googleusercontent.com/p/AF1QipN4UvvHuscXTsWHZQRUn1VkbodJ8idS7l06_0oG=w122-h92-k-no,-7.7550513,110.4082384
Rumah Kalpataru,"5,0",https://lh5.googleusercontent.com/p/AF1QipNTbYvVwohdnfTOcSZdRWDCTYFRP2Q_vTL3_Z2R=w80-h120-k-no,-7.8175635,110.3685296
OYO Homes 91098 Desa Wisata Tanjung,"2,6",https://lh3.googleusercontent.com/gps-proxy/AMy85WIC6EI_vHKsONgfEg6OYAji-J3IXBzyXV_z5J1pl5Gt943V_OBfRaGldE1wpFxPjV3IptuXY_TsP3z654OGRTsDX7jZeoCHIoSvgTF2HreNUo8vtnpV4G4phpag5tZo2jUTxY1Ix6rVK4hdG9HiUFk6PKowhWWo6cUdfO_aMtJRVL2S2zrKijA7wQ=w138-h92-k-no,-7.704165,110.377468
YUSMAN KOST HOMESTAY,"3,3",https://lh5.googleusercontent.com/p/AF1QipNEO9H1tuHPJZf5U7meYyxp2MDTpAdIbAo3cGNX=w137-h92-k-no,-7.8889695,110.0520743
Bahagia Sederhana Homestay,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WI_vwI32dNS6im2fIeqpCiYeZOSMRD7VrQXFZ4dJBm3SVFIdnHC88XtiCEl1kStmgAS1sFg_ieq1Cosv7aCX867BMzbQmjKE9CpJNW41-sSsESIujBc6CtY6vFPM9LrHJAsv-aieFDa3qXK0XYF7D_WKHJHgB6C6JrGAiWM74FOHW-M0Jj87DDYGg=w138-h92-k-no,-7.8859472,110.3211835
OYO Homes 90987 Desa Wisata Gabugan,"1,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ2B4P_2qJFAgNKDmz8AfMoxg75YoQvMQ0imi4D2zI1XCjgVk74AZBR2rEmpqKMrTxjGLC24SB-iXjyBxa2gU7EpsvbQxqhZm_pVrg12ucp0D36a7NPCxZsHx-NFI7DtX-zS-zMMR_qUUaNOsYuZ3Az9lljpTrK2bMavydEm8G9AzFSo8mkxkN2jw=w138-h92-k-no,-7.6609959,110.3797161
OYO 465 Alam Citra Bed & Breakfast,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WINVFDCa50D4Ne5kGjS56Mu9Ljxp_24MTkRREu5Nps1AMmFjm0oMPZjTVGGRFmIwWeLdblnmRaGnP-aT-QKlmuXhwmsX14SPLhUSEA58gow_DUAhfYg8u6-fRMdkLo-vb9qc7S0CrOnPJDYKio2MJ_2iXlESZvPppT3dRmqpKQVqWvTYUFHFbrm=w138-h92-k-no,-7.8605128,110.3556836
GUEST HOUSE GEBANG ASRI,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WLMNY0udDBqRKMWMron_BC_VwUHvhS9p7Sop3crcUI3j-kgYm0pRWEl4jwqOu1UO9vrzrpzjrOeNV3AUIRq0M8lktw9sK1GKZSGgWyf3zIK3_ybc4rPl5gQ8uUXkYgnnwlCNlLX-TbTkZxokv7Zr8YDv9A3hmuyeSHEjj2YL5D3wy4DdQA7Dck4MQ=w122-h92-k-no,-7.7474914,110.4122862
OYO 2047 Opak Village Bed & Breakfast,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WInUdyz8I9oNtApTFmP__YeamW8IiJCd4fx6FubV7mKsO6n_ZA7PyxRwR2c9QpsySlukls4jBfS1PVyflHK9jIvz17nQEh6qjYt0SzCUznkUm13trKzitPnmjG2UgCKOjTrhwmzPAQgqGSic33faqpLYp03VlRl9ZS5W9KgAlvrVxqpt0333YY4=w138-h92-k-no,-7.9179777,110.3712165
Arumdalu Homestay,"4,8",https://lh5.googleusercontent.com/p/AF1QipMMkYZrpjQZDcUrHlsGA1n5V_km9Wa_XkWrrz-P=w122-h92-k-no,-7.7290838,110.1358639
Kopilimo,"4,3",https://lh5.googleusercontent.com/p/AF1QipO7YFzhR-vfucRJy25dXCz9A7kUAIsv790hu0mo=w138-h92-k-no,-7.8406406,110.4931382
Home Stay Sopo Paredangan,"5,0",https://lh5.googleusercontent.com/p/AF1QipMZfaZTJ1HwZ4DiZaeNlPd1K-0JPLMeYgw20sZq=w164-h92-k-no,-7.6874897,110.4300361
Losmen Panorama,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WKI7Ppri5Hl_VjMrcqzZ5hGN3cLQ0oswAv4V7kbDY5Y0zJu8lghMZMQWwdwc8pwg0ZV9PSEk57PZmqeOpNMd0Nc4q_HgZWM6CWizNUgCKP69_vgNRVLXT4LttZkSjVYksLrQgecyTKFEHndxTNXIgdQmwyWtQ72GeJD4RIbyZsDADdqP7J0EWPbyA=w138-h92-k-no,-8.0225987,110.3322029
SPOT ON 91764 Griya Amarta Syariah,"1,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WL9dHlygpFUtzww4176UJOGvXQQWqq_OcaEJAUlRLKCZVPyQMsJ3tmfjQl8Z_OW1BL9GzvjxnWrWk5WRhQXBbtRgn3ewX-cuwipYrpWVvEYcANEavTnJKdOa2c8CcK9UTjfk99G7o_NFuLAjQChARCP-iTvzH0JyD7RWJE_Xn3Bc_1aOXC-v2o=w122-h92-k-no,-7.845355,110.401756
Penginapan Sari Laut,"4,3",https://lh5.googleusercontent.com/p/AF1QipM4TPkg7q_Ycu08JhgkOSLzRCJMNV0d06wOWymY=w163-h92-k-no,-7.9119789,110.0669118
Lemon Villa Yogya,"5,0",https://lh5.googleusercontent.com/p/AF1QipO4tPRe33zX2yydqxSKakvSTaSMZ0IrRA4iOGWa=w122-h92-k-no,-7.8483125,110.3995781
STAYBARENG di Kasongan,"5,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WKcoCUxrxTvsWC1SYOYjlJgZJhmMXKeDACTHnVso9kI8bVSGR4lePLV2XFD-oIgARD_tjTk3dCV4N7Xx2tdxRrfyha7w9wGDfcci28NpqbXR40AN2_HveqRTgw1gi7Q6vqDQzidN5FqGjX-nVE2I5ho8OFWUJJ2OMCopPv4RjQ9EJ-ggFOGYuwHkw=w122-h92-k-no,-7.8416022,110.3382348
Sekar Gadung,"3,9",https://lh5.googleusercontent.com/p/AF1QipNro3xizOqwUG5Zdk5m9255OMRBFhmP3KQ2UIo=w138-h92-k-no,-7.7533403,110.4491863
FALISHA HOMESTAY,"3,9",https://lh5.googleusercontent.com/p/AF1QipNGaHbYrB9AjK6jXlMkGzU9-cadf2CPGYqHjbwx=w137-h92-k-no,-7.788914,110.3201462
Omah Guyub ꧋ꦎꦩꦃꦒꦸꦪꦸꦧ꧀,"4,4",https://lh5.googleusercontent.com/p/AF1QipOGAZXN5xmiQNhe8Uf4HRT5BGmEXq0z2J7WfTRF=w163-h92-k-no,-7.8152869,110.3486782
GRIYA AMARTA SYARIAH,"3,7",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s4CdhFlE8nHZv946T8WXQQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=214.28854&pitch=0&thumbfov=100,-7.7657649,110.4267033
Timothy House,"1,0",https://lh5.googleusercontent.com/p/AF1QipP611FDbPvQe6qxzUy7olRKw22DCyHXNJkdjH6A=w122-h92-k-no,-7.783351,110.4640505
SPOT ON 93020 Rumah Singgah Ganjuran,"3,7",https://lh5.googleusercontent.com/p/AF1QipMZ9jMWt1_bdhM4qkpvZD66yxaYDtKq9pWItLmj=w137-h92-k-no,-7.9281094,110.3214979
Timothy House,"4,4",https://lh5.googleusercontent.com/p/AF1QipP611FDbPvQe6qxzUy7olRKw22DCyHXNJkdjH6A=w122-h92-k-no,-7.783351,110.4640505
Pendopo Kayuwanan Homestay Syariah,"5,0",https://lh5.googleusercontent.com/p/AF1QipNYir1e6RV29PaNbYl-ppiA9QUqWkA2LxSiHL0w=w122-h92-k-no,-7.8568974,110.4011546
Pondok Wisata Sekar Kemuning,"4,1",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIlormc2rZZ2gGEVS-NbOw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.32736&pitch=0&thumbfov=100,-7.6074119,110.43587
Parikesit Guest House,"5,0",https://lh5.googleusercontent.com/p/AF1QipPRO9rqQyLe03qzqTg3hPUKbrNIIDHJxE-Tvxmr=w80-h106-k-no,-7.8193717,110.3716972
Muria 3,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WKdOdf8seNE7Nk3IGdmgKQ7nfrLOIKzXTWYt-fCIdalB1WiLv5O_QER9uchnKpKrdJyP3mPhJZH2V3GKS9cJYZyLnS6U8le8-UvW4d8RDbCq0C9lGz18WLDlMlNr77993TxYMXjq5XXddPWpT3UToufCSM8-o8fuSFtg3sbvZyjdBddkRpsqi2b=w122-h92-k-no,-7.6119377,110.4215609
Happy Syariah Hotel,"4,9",https://lh5.googleusercontent.com/p/AF1QipN6r9cEWVcEDyUzD3jO6RKcjKir-HNnbakoiyM3=w138-h92-k-no,-7.7458722,110.3542767
Katup Guest House Syariah RedPartner,"4,7",https://lh5.googleusercontent.com/p/AF1QipOX-jAk0yu3Djr0MmVUtrk2Z39DbvM9I9zDQ8IO=w137-h92-k-no,-7.8363413,110.3654376
D'Omah Afi Guest House,"4,7",https://lh5.googleusercontent.com/p/AF1QipOPiLaJSqB4psL-CiAEjZ3ijEZ_YVpk01NPzEgS=w122-h92-k-no,-7.8279818,110.3491337
"Homestay MW 46 | Transit, Penginapan Tengah Kota Bersih & Nyaman (Samping Persis Lesehan Maharani)","3,8",https://lh5.googleusercontent.com/p/AF1QipO_lf9e1PpZftKcyKaN92w9matx81f1KQQtSqVY=w138-h92-k-no,-7.7923102,110.3896452
The eco village homestay,"4,8",https://lh5.googleusercontent.com/p/AF1QipO8PXuYf-A8p8CC8ituK661j8tAXcnHeX2BBKR1=w163-h92-k-no,-7.7418344,110.4431603
Bina Karya Guesthouse Syariah,"5,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WIrWE_2vVFam8j5G0aH6kLGwfyjUp5rm6lmfbw4eFfqwQpZH_dVDVYGBS77a0gqllauoNoK4yfGvuxlo52jHbF4kFmQ5l_qRAm-CdNrkY8x0M2jPPe3VCcvGthCi5GiuPavtq6mDwOF5-OwPZrP1x4NtaAwPh2BXeCErMBiwCcPV66i45t8f_OdIQ=w122-h92-k-no,-7.8573967,110.4519828
hutama Guset House,"5,0",https://lh5.googleusercontent.com/p/AF1QipNKdS-W_1N-MitMIqwL7leji0um3sdHuNJ7CoMS=w80-h106-k-no,-7.625478,110.4235402
SPOT ON 92575 Zazi Homestay,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ7hUc6IdBqhfSMTog7tdAWPH522IEP0DAM7HeUxnuQR2YVVu4EohJs9QpbmpqkCkfC1WW4o7fdngC2QCoCV46FrSmO9R9h4pnwKj88AHB-i-98tVETI3scdEjD5MfDaW9C7TqJNUk-iS-ZhaXHMGym793qaA47GyTrS1K2V6XuVdHeRZDs-8LG=w138-h92-k-no,-7.749866,110.398926
Penginapan cindelaras,"4,3",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1GtpPfd5WPjfIjiEWe0erA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=65.04078&pitch=0&thumbfov=100,-7.8278438,110.4431674
Maqmil homestay,"4,6",https://lh5.googleusercontent.com/p/AF1QipPQyd1D8kWD6hmtRBQ4fEIVS3Dyj_-AlZzntlDJ=w122-h92-k-no,-7.758007,110.489064
D'HELOMI Homestay,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ9fLtPDFkC-DyXqzhxpfCVaBbSHEXJhiPqgVIm6TKGkOKAqbT1Bj5Fi_v1oWyQ2nC-q8BpLRdolXbhlCFij-m3AY7CXfOndtBdNpa9wUqJMYnBt9PIxLi5CGXvuQVw7ZxfN59qYIhlUuLhR0yhRB5MbIEyvtYA50ZAPOLUFsAlRusd8Z-JOnlSOQ=w122-h92-k-no,-7.769969,110.4308118
Omah Sawah Guest House,"4,1",https://lh5.googleusercontent.com/p/AF1QipPQjSAojCr9RuGNNBE7JBETs4uD8NvlpT6xfEUn=w140-h92-k-no,-7.6793416,110.3957622
RedDoorz near Lotte Mart maguwo,"1,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WJjYV0a-5awErA-4YCh__CLCGfqB8bT6nGWXpcwC-yBwSldiGMmpbqK-WNOyFCJZYxP1iErcezHfrsBkimqMI_dy9VIWtsCuvBde3ROoOpKJjUSV9FwdOL1A9CNFErgH4ti7-cY1FjG6qhNeZ79MJwatoK5mcAGBNHE2M37qlC3EqkSoSIFSopf1A=w138-h92-k-no,-7.7605384,110.4334437
Griya Alisha,"2,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WLigV7zrRt4CHfxdUAl8C2b3fVd3CRhNuEoGtOOv3cav2Lh3McHpPj3iG5RzHvk5oHSd3OJKKrbwFrncm3DkuxYLNrBZEDOvaDHpXzOD_Q1NUy004PuaMYkAaZRUIEexBVKS4jB1ld7m9wZWw3bUa9sFSemfPsmpaFvxi7iL_5tykOnncH547kw=w163-h92-k-no,-7.7571853,110.3463048
Hadi Homestay Syariah,"1,0",https://lh5.googleusercontent.com/p/AF1QipPBYJeexBnmkXOq4EA1gQpHLezr5Gztr5ta0p9z=w122-h92-k-no,-7.7772471,110.4592179
SPOT ON 92068 Pudja Kesuma Homestay Syariah Yogyakarta,"3,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WIHAL5TW7nqld1jW93XQbXemiQJeUVED9CP1LDC9PSElfVDS78c0kgsraJjjvJrxWlNGnM3tPGXTDCtXEwMp4OpGG11ULw2q6nNckJPJCi7sS0qZ3OHLWXWZgFgzKGeIOJTSXIglB-5XUP_MR_MG0c3jsN0lBtzvVG4heE2jvLT_JgnTil0i6iJXQ=w138-h92-k-no,-7.808383,110.2884859
OYO 92511 Dias Guesthouse Syariah,"3,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WIH0SjIecGtfZTSiulvMKXtAuPCQ8k8wR9-9KfAd3xLDr9738t7rNTIi99X_W9psPwq7z41Jf82H0_BmUY-AiBvwy_VgDU1QlVRz9W3dcxyrCObZh5QcYxzxTuJr0gIbxrAgPP96jaYZCU6_48K5lwXxRr59s3zD_rYNvtGB3YJlGnNe0GoHghhVg=w138-h92-k-no,-7.79558,110.369489
Reddoorz @ Jalan Wonosari KM.9,"4,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WJjs0yr7-mKSFnJq7emopuKWcwSAsS-5ZpuWRgZW0XIRHRjwh7AoXBAK15bsmTBORdi8JQvNtZZL6JXt-3FDwJ00Pfcg0uAQ8wsCTx33mN1d5TIC4UkVt7RD0_uY21V-nYtAAwJlQ2JwA1-dEbHLyjKR9xrB8iOBTw_w3U06gIWJwKnOOFPNc0=w138-h92-k-no,-7.8257923,110.4311273
OYO 92505 Asta Guesthouse,"4,0",https://lh5.googleusercontent.com/p/AF1QipPjbYj10Zer_bTh8QDBYP-8QE02ymEn7XKFGZVp=w137-h92-k-no,-7.6016303,110.4276639
Omah Ngangeni Homestay,"4,2",https://lh5.googleusercontent.com/p/AF1QipOR5eJt0Wd_KEAZgRJlbUOM-9tIOn-gxhvoXyaz=w122-h92-k-no,-7.7819278,110.3483168
Dangau Datuk Guesthouse & Resto,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WJLqrkemneoo5E6F4i5z9Cf_3bD3k_D2utfQ9rXdvUSHq2mG5sSL2KF0Nsa61pwoKk-PAgm0aD4Mr4Hftae_T0s6I3dltZGlNboQb5Cd2xuYEViktqAyt9ZoTMXQ9xL6TPfs1VAOUYywaGnqnYXZm7olV7i7bqsYY3DzTusoVfwn60QlRYRa_By=w138-h92-k-no,-7.8041941,110.3249214
Pasar Kebon Empring Camping Ground,"3,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WLZ7EPFc6awxahQWWUXRIpR39N-GQmLaVirCuilxBYD1D1ILPgkCbgCtHPNn_bfLjvT2wiz3hxZkg3Q1FdiBReD9bmgSayt19eKUdfXZ-IzqY9HKtm1brfa4QNL-lQbCNddSxydyS2at_A0TEY9DEMHjq-GycrqiofBNTMHFdn5gJfFunJ3EwxI2w=w145-h92-k-no,-7.8363556,110.45775
RedDoorz @ Omah Kayu Homestay,"3,9",https://lh5.googleusercontent.com/p/AF1QipOMTdjhj-tbiyD8PLBJ1Sz47aP7BNr9SosXx3pR=w138-h92-k-no,-7.834204,110.369234
SPOT ON 91085 Griya Estu Wening,"4,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WIEW2KHTNAlOHfr2TA9VrEzY8h_qgK_QUiuKeidMlTBgtqa12i7pJipGpR2xdknMK-FT1kgpyldszA7CC6slAn77-8Lmpy7WbV24XKdDbl1XA1p4cCDH8Wfz28pvxk8T1P466EXfZfb5-VPuAwTIU8KHXu20yiAVt_lnjrS8cWkacTE8Hzf0NHXPw=w138-h92-k-no,-7.657705,110.407221
Griya90TR Guesthouse,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WKdOm5ocWK12ESyNvH3DKketHfDado78y8vlUpx0iqw9WuTBHVFDL_ildWLrsmd8AvVVaPyXVX1b8NMxpTYX72Fv6hW9j-byfN149tY-bCjT6X6_lUoA9gpubnXlvJz3lUD0erJ5ecf777OyfSIvGBF4LjFR_GjBDSxU6O3V2i6YTU4hMypr5YZ4g=w138-h92-k-no,-7.7112786,110.3727765
Joglo Manggisan penginapan syariah,"4,8",https://lh5.googleusercontent.com/p/AF1QipMeYkEPDTYfadg5dsOJiCrwRM06oztPJdi00xkh=w138-h92-k-no,-7.8325212,110.4124306
Penginapan Beto GuestHouse,"2,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WIFFP7ycuiqlk4NA5D2TuwcmOOIZ4nw-sLotHBe96w4CsP5PMBNqYK2NA5M04zY2LTpsIT3FJAUfm9rlW5rlkBn3xcPRq0yRprIDip1XX5_FdaFxOGxTK7CTo89PkQd0nJAKSNTE5LtxwRfMrb4PYA1e7sHoEYBbQ061EQd4AMxUa_2rI-QJQKdiQ=w163-h92-k-no,-7.7849322,110.4474
"Homestay Banyumili,Banyumili samigaluh ,Menoreh","3,7",https://lh5.googleusercontent.com/p/AF1QipPFsudisVi80vjvwkp_Umtm88tve5VEDH3xNjG7=w122-h92-k-no,-7.6619332,110.1785538
OYO 92045 Panca Putri Guest House,"3,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WIqJ9we3mgPjU7PRMJKS1Xa6JnwmK8K9BRvN7rzDu5A6-WRrp7lHDc5Tio_68TYyH1HwNh-eZ84OledqdloiVaAujdYpgUHCDwByDumxiPFzK94PkshW23av4JsmUY_XQN3Rb_vtSV3zplwa7TIeBJbBynR059GeB3SsWL9_a28heQC-bia8ns6ig=w138-h92-k-no,-7.8859868,110.0658605
OYO 2444 Sera House,"3,6",https://lh5.googleusercontent.com/p/AF1QipN1ANkc12lX_iifYtTZRlZl08whByXbNXfaavvz=w137-h92-k-no,-7.7441551,110.4129394
Super OYO 92363 KP Inn,"4,0",https://lh5.googleusercontent.com/p/AF1QipN-8x1j0orUotR8aiwuuQku4Rev7a1cZ_LuHsnT=w137-h92-k-no,-7.8877883,110.073405
Pondok Backpackers Ardafa Jogja,"1,7",https://lh5.googleusercontent.com/p/AF1QipOIAjsHJdm1rZIyGjCTTfV5wmRmNTKgxYX48j4J=w122-h92-k-no,-7.6806853,110.4765819
Orchid Inn Hotel,"4,2",https://lh5.googleusercontent.com/p/AF1QipOLUMmMvUvyDTFqDB-TUatcF02i5LzV2MF0UFcI=w137-h92-k-no,-8.0480849,110.5846613
SPOT ON 92934 Nusantara Syariah,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WIT-0fzBjjOVCCmo4yYxmmwmXAOiWDsJOuYu8aJ4Ovb-eE6Dv8uV1_cqb5Mwy1c5x8dID_3OSBcUHghp0sqyTJHV428pWEDXTdfWmvkpXvHnjptFGNtSSbOc0qHVWSN0fMXk19HKriM3WCIRFmHhN2T_K2QOR_oNnCLSjjV36ZKEgnUYGeVE9A=w138-h92-k-no,-7.7850633,110.4168956
OYO 1778 Omah Duwet,"3,7",https://lh3.googleusercontent.com/gps-proxy/AMy85WIe6wSwk_yQZSrpDZO1HIMrazcE5jLWDkDTr-UdiY2_HxoeYGdDARRjUBHdjod3NKg7LDZy9AuOYF2YQVRWpyhriHXEp1J1EbRR5Xepjinv6gBtnsEJDba59IQsZTNUqaOMEj1g2qdgpeU973iyUYeI6OdbN2-Vfu-yaYTi3QOg0B-pyfM9W1-M=w138-h92-k-no,-7.7273175,110.3572435
OYO 92198 Kalegan 2 Guesthouse,"4,0",https://lh3.googleusercontent.com/gps-proxy/AMy85WLY_kuk8Blb3cYu0byK9_wG7hF-lBlPHTQFR7Y-z2OAEdYg7vwLFNgwTuTTTg6zCuhuERi8XrpywyTqtF-zuN7b_zEIN0R6MkmTOtTVva6mG9Qhk0Ifqbi0kiN3uISAI5WbQRuurddaNvVlmse7Jk9hnCYDeiD0pEru7CRjrcu1Qymye2M5pgNmXA=w122-h92-k-no,-7.6194972,110.4252444
House 140,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WI5D3-uqhWxcUcMeu3UST42qpALEbVjHkBbplnVSQ3qFoU2i06Zx0RbY821269nAMKekOR1_M5rcTCmOubeaaAm6GsrY9ZzS8vOOyxYmtOkJSt2JZdmB_qAa_JpKon21y_C2N6iDua8mFg7URaKuHdVF5tlVlQTxJ_pSiyLcDrXwScnxOxuwUVTBg=w138-h92-k-no,-7.7987257,110.411797
Homestay ASTER,"4,6",https://lh5.googleusercontent.com/p/AF1QipPwuZGyhG9yIxLtIyuvEYhN9JAHDPbzpwZuHA5I=w163-h92-k-no,-7.7587315,110.3630707
SPOT ON 93199 Bunda Family Homestay Syariah,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WIyQP_e4sE3x9g6DWXQhf2JF_r58_N7Sef82mUaWcmzdh6oA8Skn6sAzqwbVP0YErjEfrYRU3m4J7Xc6fglcRYWepCm_tgXB-nzZCb-lU9rBgsJYjY8i51XH4mMtK4LgSIXTdAaJ1EGyvtQfnm0ZiTIedD-yzllwFsvXVern5qd4Fvg2h5RvRpv=w138-h92-k-no,-7.9494968,110.6803253
Hotel SiCantik,"4,3",https://lh5.googleusercontent.com/p/AF1QipNRS-6J8chPZgcLW2045JlX-7mu8-dQySC9MXeZ=w122-h92-k-no,-7.5960701,110.4298991
Griya Kulon Yogya,"4,6",https://lh5.googleusercontent.com/p/AF1QipPb1P7HyKk4uEy4ji2QNWS5ifuXD8q6xBPEonce=w175-h92-k-no,-7.7887626,110.2663522
Cindelaras hostel & coworking space yogjakarta,"4,8",https://lh5.googleusercontent.com/p/AF1QipMGhKnfdCp-lHlzV8ygmvb99y_ReEZEP1ZZls7_=w80-h106-k-no,-7.8280709,110.4478721
Hotel Penak Malioboro,"4,6",https://lh5.googleusercontent.com/p/AF1QipPO7XCttwOgsMp57KRYw5vDvdUmZXCHLMKyfoYF=w163-h92-k-no,-7.7923491,110.3679418
OYO 92101 Elma Guesthouse,"4,5",https://lh5.googleusercontent.com/p/AF1QipPNJKgI2R33qRynhHy_QE2q-rdzgM5Y4AY5tl7n=w137-h92-k-no,-7.8849797,110.0648726
Bilik Bamboo Jogjakarta,"4,0",https://lh5.googleusercontent.com/p/AF1QipMyBdXDfr7JrXm1t_0MMD2YPCBxA2kpGDv_m6Ei=w138-h92-k-no,-7.8173312,110.3689019
CASA AZMYA,"2,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WJqv5w5V_jA-eUn44lhJNACFj-vmwxlJ-nKXsc2AVGOZguQevTAij19x53WuUuU_yG-xDr2sfE9QgOydElWVku0bj53WksnMByQuaFb0eSKErLV5rBxHxg1yP4PpAeERbd43HUdHYDlVSSdzEfX4j04omrfDjSSu5uqQEkyKPzmZwAshqon32UWKA=w138-h92-k-no,-7.752467,110.381173
Telaga Mulya Hotel,"3,5",https://lh5.googleusercontent.com/p/AF1QipMAFDNvyxBEIwPq9Kk-UCPuKJcm3GNIujmztoPs=w80-h106-k-no,-7.8765085,110.134296
Roemah Kayoe,"4,8",https://lh5.googleusercontent.com/p/AF1QipOLIDcboFE8hCCA5Y4EH8utI65IwKH1NsgukBks=w138-h92-k-no,-7.9036788,110.078648
